"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.128457125E0,-1.319486453E-2,7.222733849E-2,-6.304625791E-1,6.347235277E-1
9.138445125E0,-2.585709568E-2,3.711537494E-2,-5.559170115E-1,5.577543044E-1
9.148433125E0,-1.882981597E-3,-2.774285699E-2,-3.939532310E-1,3.949333614E-1
9.158421125E0,-4.173309473E-2,6.216488334E-2,-5.771728098E-1,5.820090861E-1
9.168409125E0,3.254845284E-2,5.393172962E-2,-4.881080210E-1,4.921559442E-1
9.178397125E0,8.961092790E-2,1.804302286E-3,-5.499294627E-1,5.571855955E-1
9.188385125E0,-4.988320201E-3,5.992166301E-2,-5.671436656E-1,5.703222128E-1
9.198373125E0,3.119141915E-2,4.560269069E-2,-4.879583323E-1,4.910762101E-1
9.208361125E0,6.451596653E-2,8.848317359E-2,-7.048578733E-1,7.133135380E-1
9.218349125E0,-1.559300296E-2,8.751268197E-2,-5.192438596E-1,5.267976813E-1
9.228337125E0,7.912804539E-3,-4.116072084E-3,-4.487404722E-1,4.488291055E-1
9.238325125E0,4.383720615E-2,1.425650533E-2,-8.320938706E-1,8.333697608E-1
9.248313125E0,6.501024583E-4,5.920390815E-2,-7.180310655E-1,7.204679981E-1
9.258301125E0,-6.987418137E-2,3.750148761E-2,-6.005248350E-1,6.057382605E-1
9.268288125E0,1.630222225E-2,-2.073042145E-2,-8.750545335E-1,8.754518544E-1
9.278276125E0,4.216995483E-2,6.460918394E-2,-7.650327390E-1,7.689133524E-1
9.288264125E0,1.972837085E-2,6.724235874E-2,-6.590531248E-1,6.627682587E-1
9.298252125E0,-3.178471625E-3,3.427288581E-2,-8.648751158E-1,8.655597606E-1
9.308240125E0,6.194337894E-2,2.182740478E-3,-9.070861655E-1,9.092013299E-1
9.318228125E0,1.506104338E-2,3.056588585E-2,-1.037315937E0,1.037875456E0
9.328216125E0,5.097156299E-2,-3.408841073E-2,-9.058898252E-1,9.079628271E-1
9.338204125E0,4.774860970E-2,-7.507778303E-2,-6.810561973E-1,6.868436118E-1
9.348192125E0,3.342387467E-2,-1.864429022E-2,-1.057223952E0,1.057916467E0
9.358180125E0,-1.981410337E-2,-1.513282252E-2,-1.070096598E0,1.070387000E0
9.368168125E0,-2.219238981E-2,-8.622749138E-2,-8.605318040E-1,8.651258105E-1
9.378156125E0,-1.130767910E-2,-1.066007941E-2,-1.195535746E0,1.195636742E0
9.388144125E0,-5.791445549E-3,3.103529164E-2,-1.028334029E0,1.028818549E0
9.398132125E0,-1.792218649E-2,-5.835733183E-2,-6.577041721E-1,6.605312718E-1
9.408120125E0,-1.804152908E-2,-8.794943243E-3,-9.960006809E-1,9.962028931E-1
9.418108125E0,-3.803567187E-2,1.506284551E-2,-1.054379867E0,1.055173211E0
9.428096125E0,-8.523724713E-2,8.509665357E-3,-8.919676048E-1,8.960714317E-1
9.438084125E0,-5.939244203E-3,-1.059535576E-2,-1.029381850E0,1.029453510E0
9.448071125E0,-4.021318411E-2,-2.219991353E-3,-9.322332859E-1,9.331028496E-1
9.458059125E0,-3.045251382E-2,1.435386376E-2,-7.895793504E-1,7.902967414E-1
9.468047125E0,2.388861682E-2,2.529445420E-2,-1.011567723E0,1.012165863E0
9.478035125E0,3.885622809E-2,2.248119658E-3,-9.787853086E-1,9.795588501E-1
9.488023125E0,-6.812394527E-3,1.735297375E-2,-8.415201670E-1,8.417266337E-1
9.498011125E0,-2.727635881E-3,5.954968873E-2,-1.084914612E0,1.086551112E0
9.507999125E0,9.387138281E-3,4.286033284E-2,-8.981030881E-1,8.991742231E-1
9.517987125E0,5.559208761E-2,1.182013274E-2,-6.960227305E-1,6.983393423E-1
9.527975125E0,5.660545577E-2,4.186617371E-2,-1.053778773E0,1.056128144E0
9.537963125E0,2.712660842E-2,1.494175561E-2,-9.217533213E-1,9.222734379E-1
9.547951125E0,8.588889419E-3,-1.584855140E-2,-7.117394614E-1,7.119677005E-1
9.557939125E0,2.079847527E-2,9.662188108E-3,-1.022493246E0,1.022750396E0
9.567927125E0,4.815334551E-3,5.991734155E-2,-1.091050680E0,1.092705295E0
9.577915125E0,2.190606811E-2,1.191750715E-2,-8.451115268E-1,8.454793880E-1
9.587903125E0,5.563645793E-2,6.491567397E-3,-9.289372104E-1,9.306244661E-1
9.597891125E0,3.451680607E-2,6.152288647E-2,-1.119940603E0,1.122160162E0
9.607879125E0,-6.206728509E-2,5.455845064E-2,-8.534940952E-1,8.574853602E-1
9.617867125E0,-2.401433653E-2,-2.041723224E-2,-7.966117966E-1,7.972351637E-1
9.627854125E0,1.551466625E-2,9.479830354E-3,-1.021593944E0,1.021755723E0
9.637842125E0,2.198090561E-3,6.217560933E-2,-1.039406902E0,1.041267182E0
9.647830125E0,-1.721136607E-2,2.805771128E-2,-8.898678696E-1,8.904764408E-1
9.657818125E0,1.873681327E-2,-8.985991878E-3,-8.949567014E-1,8.951979187E-1
9.667806125E0,2.342609750E-2,2.023410247E-2,-1.025485266E0,1.025952353E0
9.677794125E0,-2.199079106E-2,-2.224993464E-3,-8.430147153E-1,8.433044265E-1
9.687782125E0,3.080895072E-3,-3.667878436E-2,-7.469145566E-1,7.478209545E-1
9.697770125E0,-8.621776581E-4,-3.563101357E-3,-9.175602829E-1,9.175676062E-1
9.707758125E0,-2.002466023E-2,-9.360987979E-3,-9.539352268E-1,9.541912974E-1
9.717746125E0,6.853016687E-4,-4.339803457E-2,-7.599380600E-1,7.611765328E-1
9.727734125E0,1.843931562E-2,-1.452700072E-2,-6.826980954E-1,6.831015529E-1
9.737722125E0,1.936973325E-2,3.775764590E-2,-9.666581833E-1,9.675892051E-1
9.747710125E0,4.657655359E-2,-1.424747184E-3,-8.226582187E-1,8.239769112E-1
9.757698125E0,4.462765377E-2,-2.057606180E-2,-6.440795749E-1,6.459516241E-1
9.767686125E0,-3.770964163E-3,2.961224609E-2,-8.416681015E-1,8.421973038E-1
9.777674125E0,2.452413379E-2,1.713803148E-2,-9.536358494E-1,9.541050668E-1
9.787662125E0,8.340172620E-3,-7.714327541E-3,-7.909242100E-1,7.910057997E-1
9.797649125E0,5.421187748E-3,-3.169554964E-2,-7.549983323E-1,7.556827898E-1
9.807637125E0,2.126117961E-2,2.458704846E-2,-1.021595113E0,1.022112096E0
9.817625125E0,-2.035724118E-3,1.450911190E-2,-1.044796865E0,1.044899587E0
9.827613125E0,-3.530216707E-2,-2.788902139E-2,-7.190736240E-1,7.204796439E-1
9.837601125E0,-9.061140591E-3,-1.746028843E-3,-8.648704380E-1,8.649196653E-1
9.847589125E0,5.269117886E-3,3.823784392E-2,-1.022193868E0,1.022922382E0
9.857577125E0,8.226400878E-3,2.985386857E-2,-8.037974399E-1,8.043937168E-1
9.867565125E0,-5.306520652E-3,1.158016392E-2,-7.172773594E-1,7.173904583E-1
9.877553125E0,3.185180506E-2,-1.645568425E-2,-9.245962375E-1,9.252910512E-1
9.887541125E0,-8.678873728E-3,1.769712351E-2,-9.030404770E-1,9.032555642E-1
9.897529125E0,2.280651648E-2,2.665645117E-3,-8.460096592E-1,8.463212075E-1
9.907517125E0,1.552134715E-2,-5.105797844E-3,-7.829912925E-1,7.831617620E-1
9.917505125E0,4.583879943E-2,-9.241876085E-3,-9.084304404E-1,9.096331529E-1
9.927493125E0,-2.743584619E-2,3.367956016E-2,-8.810374045E-1,8.821076729E-1
9.937481125E0,-2.091717146E-2,1.810395039E-2,-7.984092307E-1,7.988883406E-1
9.947469125E0,-1.452488225E-2,2.104421364E-2,-7.978104758E-1,7.982201366E-1
9.957457125E0,-6.788620228E-3,2.428375841E-2,-8.528959250E-1,8.532685657E-1
9.967445125E0,-2.814189976E-2,1.599195208E-2,-8.461599326E-1,8.467788026E-1
9.977432125E0,-2.645784912E-2,-1.397395691E-2,-8.042465061E-1,8.048029149E-1
9.987420125E0,4.776798317E-4,4.091125487E-3,-9.477979892E-1,9.478069392E-1
9.997408125E0,9.074146078E-3,2.642587901E-2,-8.502009434E-1,8.506599269E-1
1.000739604E1,2.092570474E-2,-2.921200875E-2,-8.225085300E-1,8.232930879E-1
1.001738404E1,2.450809278E-2,-2.487391377E-2,-9.424091953E-1,9.430559101E-1
1.002737204E1,4.851746831E-2,5.402868376E-3,-8.984007114E-1,8.997260550E-1
1.003736004E1,1.812812611E-2,3.037918608E-2,-8.033483738E-1,8.041269387E-1
1.004734804E1,1.086786113E-2,1.260289676E-3,-7.541001999E-1,7.541795610E-1
1.005733604E1,2.654025375E-2,2.748090629E-2,-8.862759250E-1,8.870989802E-1
1.006732404E1,3.060638239E-3,4.051708858E-2,-9.055851853E-1,9.064962933E-1
1.007731204E1,-1.754102569E-2,1.796807343E-2,-9.403129685E-1,9.406481903E-1
1.008730004E1,-8.202145211E-3,-8.130393480E-4,-9.048361570E-1,9.048736968E-1
1.009728804E1,4.664292863E-2,6.140960581E-3,-8.305905515E-1,8.319218343E-1
1.010727604E1,3.036957472E-2,3.239838953E-2,-1.019048651E0,1.020015745E0
1.011726404E1,-5.299684206E-2,-9.683751999E-3,-9.295342112E-1,9.310941360E-1
1.012725204E1,-1.044283936E-2,-4.719228367E-3,-9.293839377E-1,9.294545861E-1
1.013724004E1,3.265911140E-2,3.764603946E-2,-1.049134914E0,1.050318004E0
1.014722804E1,-3.922705119E-4,-5.915303738E-4,-7.916703147E-1,7.916706328E-1
1.015721504E1,1.338687932E-2,-2.158564297E-2,-8.686097324E-1,8.689810215E-1
1.016720304E1,8.586535687E-3,3.301404881E-2,-8.766923386E-1,8.773557503E-1
1.017719104E1,-3.576348955E-3,4.705573748E-2,-9.829713303E-1,9.841034848E-1
1.018717904E1,-2.521234879E-3,-1.432303797E-2,-9.976414096E-1,9.977474070E-1
1.019716704E1,5.936129875E-3,-3.007357770E-2,-7.531985593E-1,7.538220794E-1
1.020715504E1,3.644742192E-2,2.423229377E-2,-9.210001999E-1,9.220395799E-1
1.021714304E1,-1.287926792E-2,3.062082455E-2,-9.792291123E-1,9.797924090E-1
1.022713104E1,2.811978769E-2,-3.602697514E-2,-7.599345517E-1,7.613075517E-1
1.023711904E1,2.811441328E-2,1.006763313E-2,-9.233952194E-1,9.238779729E-1
1.024710704E1,9.778424359E-3,3.331997467E-2,-8.458564621E-1,8.465689534E-1
1.025709504E1,-9.729474485E-3,8.923787554E-3,-7.651736569E-1,7.652875420E-1
1.026708304E1,2.545955353E-3,-2.667441537E-2,-9.064803940E-1,9.068763483E-1
1.027707104E1,-1.936498467E-2,3.747970901E-2,-8.377732712E-1,8.388347782E-1
1.028705904E1,-8.244853297E-3,1.272002151E-2,-8.118771225E-1,8.120186196E-1
1.029704704E1,-1.342083886E-3,-1.373611456E-3,-9.829713303E-1,9.829732062E-1
1.030703504E1,6.498283701E-3,2.587998204E-3,-8.992947507E-1,8.993219524E-1
1.031702304E1,-2.259359560E-2,1.932225432E-2,-8.138219064E-1,8.143647312E-1
1.032701104E1,2.764457580E-2,1.193723922E-2,-1.006023393E0,1.006473938E0
1.033699904E1,-5.064154134E-3,-8.775542364E-3,-9.142642075E-1,9.143203470E-1
1.034698604E1,-2.086806170E-3,2.373618037E-2,-8.759433103E-1,8.762673358E-1
1.035697404E1,-3.590809964E-3,4.782973068E-2,-9.492913681E-1,9.505023296E-1
1.036696204E1,1.231943242E-2,-1.562254967E-2,-8.350788742E-1,8.353158437E-1
1.037695004E1,-1.177774042E-2,-1.027867422E-2,-7.319427609E-1,7.321096718E-1
1.038693804E1,3.369281918E-2,3.632973300E-3,-9.259399277E-1,9.265598493E-1
1.039692604E1,1.506832727E-2,-3.602926377E-3,-9.681527317E-1,9.682766895E-1
1.040691404E1,9.282958485E-3,-4.089260316E-2,-7.385302341E-1,7.397197341E-1
1.041690204E1,7.070980787E-3,1.837376970E-2,-8.096323764E-1,8.098717054E-1
1.042689004E1,1.680024057E-2,5.286622074E-2,-1.004377987E0,1.005908657E0
1.043687804E1,2.317456444E-2,-4.379228766E-3,-8.747475547E-1,8.750654390E-1
1.044686604E1,2.834249123E-2,2.128614904E-4,-7.681686008E-1,7.686913174E-1
1.045685404E1,-5.589342022E-3,6.266491621E-2,-9.338740146E-1,9.359908160E-1
1.046684204E1,-4.195065455E-3,3.247782030E-2,-9.925519931E-1,9.930920735E-1
1.047683004E1,-4.246523237E-3,-3.806245257E-2,-7.508041245E-1,7.517802981E-1
1.048681804E1,-1.056853965E-3,1.391308876E-2,-8.325335813E-1,8.326504998E-1
1.049680604E1,2.950757865E-2,4.259361302E-2,-1.089699388E0,1.090930644E0
1.050679404E1,-1.482015865E-2,-1.979184969E-2,-8.838773972E-1,8.842231662E-1
1.051678204E1,4.381442028E-3,-4.116295466E-2,-7.394277817E-1,7.405855995E-1
1.052677004E1,2.913490773E-2,2.843032966E-2,-8.707047898E-1,8.716558710E-1
1.053675704E1,1.662510961E-2,2.767748237E-2,-9.028878647E-1,9.034649598E-1
1.054674504E1,3.144863269E-3,-2.639738982E-2,-8.374744785E-1,8.378963029E-1
1.055673304E1,1.636201231E-2,-1.037045038E-2,-7.987045151E-1,7.989393995E-1
1.056672104E1,2.973944587E-2,2.686779832E-2,-8.626221836E-1,8.635527458E-1
1.057670904E1,-1.242104492E-2,7.929920778E-3,-8.690587986E-1,8.691837328E-1
1.058669704E1,-3.319340529E-2,-2.596066448E-2,-7.805921799E-1,7.817287954E-1
1.059668504E1,6.320775595E-3,-1.110708763E-2,-8.927096164E-1,8.928010858E-1
1.060667304E1,-1.149917542E-2,3.368151076E-2,-9.775831211E-1,9.782307671E-1
1.061666104E1,-4.174676260E-2,-1.295876378E-2,-8.231043613E-1,8.242642242E-1
1.062664904E1,-2.555220906E-2,-1.361470946E-2,-8.287925327E-1,8.292980996E-1
1.063663704E1,-3.913516882E-3,3.888390643E-2,-9.561776340E-1,9.569759357E-1
1.064662504E1,-6.487214533E-3,9.505469024E-3,-9.265392673E-1,9.266107337E-1
1.065661304E1,-6.933741382E-3,-2.231427913E-2,-7.717605454E-1,7.721142035E-1
1.066660104E1,2.001640332E-2,-4.931420626E-3,-8.434614426E-1,8.437133284E-1
1.067658904E1,3.505098120E-2,3.417122420E-2,-1.033566703E0,1.034725264E0
1.068657704E1,1.641319030E-2,-1.805194900E-2,-9.150126511E-1,9.153378706E-1
1.069656504E1,7.061672065E-4,-1.602303369E-2,-8.081349045E-1,8.082940431E-1
1.070655304E1,3.214488989E-2,4.607927074E-2,-9.304305893E-1,9.321253535E-1
1.071654104E1,3.701184268E-2,5.621652456E-2,-9.400118369E-1,9.424183931E-1
1.072652904E1,-5.108494758E-3,-3.390775232E-3,-7.735579795E-1,7.735822785E-1
1.073651704E1,7.013952162E-4,1.230325893E-2,-7.876287192E-1,7.877251180E-1
1.074650404E1,1.547142769E-2,6.309489213E-2,-9.389640158E-1,9.412086663E-1
1.075649204E1,2.155642288E-3,2.611572533E-2,-8.733997715E-1,8.737927893E-1
1.076648004E1,-2.690585091E-2,-1.198261224E-3,-7.975075901E-1,7.979622277E-1
1.077646804E1,2.755495351E-2,2.045632179E-2,-9.244436252E-1,9.250804034E-1
1.078645604E1,1.542762497E-2,3.744898144E-2,-9.702489585E-1,9.710939600E-1
1.079644404E1,-7.729298469E-3,-1.331178943E-2,-8.064894980E-1,8.066363841E-1
1.080643204E1,-1.104525332E-2,-2.043421201E-2,-7.853833884E-1,7.857268109E-1
1.081642004E1,4.348997404E-3,3.392853506E-2,-9.257914084E-1,9.264231167E-1
1.082640804E1,1.196998591E-2,2.291202903E-2,-8.900163889E-1,8.903917195E-1
1.083639604E1,-5.869324866E-3,-1.909617949E-2,-7.701151389E-1,7.703742209E-1
1.084638404E1,2.178414224E-2,-2.152111118E-3,-8.765432346E-1,8.768165273E-1
1.085637204E1,2.586565865E-2,3.505894574E-2,-9.599198520E-1,9.609080519E-1
1.086636004E1,-7.135607366E-4,-1.758520415E-3,-8.771425742E-1,8.771446272E-1
1.087634804E1,-1.356061358E-2,-2.733727264E-2,-8.663649863E-1,8.669022472E-1
1.088633604E1,2.172154962E-2,1.133023200E-2,-9.757886106E-1,9.760961082E-1
1.089632404E1,1.138679696E-2,1.347865206E-2,-8.879213315E-1,8.880966300E-1
1.090631204E1,-4.172817485E-3,-2.413492621E-2,-7.090433103E-1,7.094662240E-1
1.091630004E1,-6.711472955E-4,1.285786733E-3,-7.430232346E-1,7.430246502E-1
1.092628804E1,2.444163095E-2,1.919952902E-2,-7.457176316E-1,7.463650590E-1
1.093627604E1,5.469894941E-3,8.836058762E-3,-6.428826499E-1,6.429666377E-1
1.094626404E1,-7.156276474E-3,-6.423611788E-3,-5.708823752E-1,5.709633626E-1
1.095625104E1,2.931804663E-2,1.271669591E-2,-6.574024558E-1,6.581787380E-1
1.096623904E1,1.493394752E-2,4.441213363E-2,-7.449703574E-1,7.464424250E-1
1.097622704E1,-1.970766120E-2,-4.237988815E-3,-5.722295737E-1,5.725845243E-1
1.098621504E1,2.023617412E-3,-6.821421166E-3,-5.708817905E-1,5.709261297E-1
1.099620304E1,2.238896589E-2,2.478143412E-2,-7.301505893E-1,7.309139952E-1
1.100619104E1,7.686483032E-3,1.002128938E-2,-6.156387180E-1,6.157682514E-1
1.101617817E1,-3.468425000E-3,-7.360913604E-3,-4.681947434E-1,4.682654490E-1
1.102616617E1,1.660145351E-2,1.304623219E-2,-6.696763462E-1,6.700091201E-1
1.103615417E1,-5.712364241E-4,3.739359049E-2,-6.606950229E-1,6.617526126E-1
1.104614217E1,-1.809164840E-2,-9.308835841E-3,-4.524774277E-1,4.529346363E-1
1.105613017E1,-4.528040404E-4,-2.553931321E-3,-4.333172715E-1,4.333250343E-1
1.106611817E1,1.617409628E-2,2.154135260E-2,-5.286689866E-1,5.293548230E-1
1.107610617E1,6.963030565E-3,1.571941016E-2,-4.716381687E-1,4.719514232E-1
1.108609417E1,-1.495925957E-2,-2.465410643E-2,-4.101161045E-1,4.111287190E-1
1.109608217E1,2.899048949E-3,-2.997714432E-3,-4.331681675E-1,4.331882409E-1
1.110607017E1,1.517079744E-2,3.724675000E-2,-4.571177781E-1,4.588835762E-1
1.111605817E1,-2.950729999E-3,3.257077276E-3,-3.418580478E-1,3.418862972E-1
1.112604617E1,1.262852629E-2,-1.154273032E-2,-3.283860630E-1,3.288314472E-1
1.113603417E1,1.597454520E-2,2.711001695E-2,-4.536755222E-1,4.547654545E-1
1.114602217E1,5.723436264E-4,2.755280649E-2,-3.961956382E-1,3.971529535E-1
1.115600917E1,-1.576349155E-2,4.172696429E-4,-2.453088230E-1,2.458151346E-1
1.116599717E1,-5.794554166E-3,1.550361365E-2,-2.932092136E-1,2.936759810E-1
1.117598517E1,1.972505096E-3,4.402379171E-2,-3.503914744E-1,3.531517667E-1
1.118597317E1,3.697975609E-3,1.011684110E-2,-2.074381614E-1,2.077176360E-1
1.119596117E1,-3.235850284E-3,-1.400654828E-3,-1.809432578E-1,1.809776094E-1
1.120594917E1,-5.710417644E-3,2.827057733E-2,-2.834800315E-1,2.849434377E-1
1.121593717E1,9.661579403E-3,2.945855111E-2,-3.310804600E-1,3.325288308E-1
1.122592517E1,1.019474040E-2,-9.725833680E-3,-2.161195225E-1,2.165783289E-1
1.123591317E1,3.089798486E-2,-7.402721196E-3,-2.249505723E-1,2.271832866E-1
1.124590117E1,3.020438174E-2,3.024916548E-2,-3.435040390E-1,3.461536386E-1
1.125588917E1,1.903542555E-2,7.060330175E-3,-2.463566440E-1,2.471918117E-1
1.126587717E1,-6.423770530E-3,-1.428895281E-2,-1.475615036E-1,1.483908230E-1
1.127586517E1,5.595623782E-3,1.913600679E-2,-2.421653599E-1,2.429846894E-1
1.128585317E1,1.455943907E-2,3.150836108E-2,-2.390218967E-1,2.415289241E-1
1.129584117E1,-1.036674219E-3,-2.944479645E-3,-8.544068456E-2,8.549769138E-2
1.130582917E1,1.251496582E-3,-1.534878120E-2,-1.219647324E-1,1.229331008E-1
1.131581717E1,1.105207127E-2,2.960469496E-2,-2.602771103E-1,2.621884063E-1
1.132580517E1,-9.721772606E-3,2.599894547E-2,-1.836364853E-1,1.857224186E-1
1.133579317E1,-1.009775885E-2,-1.355291170E-2,-1.412745774E-1,1.422819467E-1
1.134578117E1,1.225568407E-3,1.734021951E-2,-2.499485886E-1,2.505523542E-1
1.135576817E1,2.172586194E-2,4.182099483E-2,-3.259904587E-1,3.293793981E-1
1.136575617E1,-1.165437445E-2,3.666316133E-3,-1.927674973E-1,1.931542760E-1
1.137574417E1,-1.146132155E-2,-1.156181143E-2,-1.432205307E-1,1.441428382E-1
1.138573217E1,1.466142958E-2,3.218062643E-2,-2.439610398E-1,2.465107283E-1
1.139572017E1,3.533108110E-3,1.241797171E-2,-1.767508042E-1,1.772217133E-1
1.140570817E1,1.270140863E-3,-2.676507005E-2,-6.418430150E-2,6.955290642E-2
1.141569617E1,9.197939741E-3,-1.045458176E-2,-1.188212693E-1,1.196344198E-1
1.142568417E1,8.337217035E-3,2.650459487E-2,-1.727092087E-1,1.749299103E-1
1.143567217E1,8.118158295E-3,-4.089231994E-3,-5.939484715E-2,6.008638932E-2
1.144566017E1,1.457514432E-2,-2.216866747E-2,-4.218064427E-2,4.983062714E-2
1.145564817E1,2.769699060E-2,1.782616882E-2,-1.529502976E-1,1.564566685E-1
1.146563617E1,1.457613789E-2,2.306355642E-2,-1.387304538E-1,1.413878717E-1
1.147562417E1,-1.249811168E-2,-2.071947162E-3,-1.643476903E-2,2.075084080E-2
1.148561217E1,-2.149731690E-3,1.825564452E-2,-8.873442113E-2,9.061836126E-2
1.149560017E1,-7.833032300E-3,5.495296410E-2,-1.538495994E-1,1.635569744E-1
1.150558817E1,1.011076548E-2,2.617901916E-2,-1.838072240E-2,3.354727379E-2
1.151557617E1,-1.251719850E-2,7.019251201E-3,3.490846217E-2,3.774322292E-2
1.152556417E1,-4.280555859E-3,3.911901475E-2,-1.089423984E-1,1.158320623E-1
1.153555217E1,8.978771938E-3,4.117674130E-2,-9.741636693E-2,1.061418434E-1
1.154554017E1,-1.787055284E-5,-2.203973180E-3,1.964021266E-2,1.976349590E-2
1.155552817E1,-3.860364893E-3,1.534020453E-2,1.200608790E-2,1.985876226E-2
1.156551517E1,1.806146671E-2,3.653030392E-2,-6.568294287E-2,7.729766276E-2
1.157550317E1,1.517547978E-2,2.586497115E-2,-1.014842749E-2,3.165884552E-2
1.158549117E1,2.675580815E-4,-3.907712493E-3,1.131956631E-1,1.132634096E-1
1.159547917E1,4.168145423E-3,1.572784980E-2,8.563247323E-3,1.838662286E-2
1.160546717E1,1.322914497E-2,4.282588909E-2,-1.511552024E-1,1.576609091E-1
1.161545517E1,-1.531104725E-2,1.762871565E-2,4.523698390E-2,5.090760744E-2
1.162544317E1,-2.828716196E-3,-4.840571797E-3,6.709153712E-2,6.732538246E-2
1.163543117E1,4.470540690E-3,5.357977292E-2,-1.001107639E-1,1.136351304E-1
1.164541917E1,1.299910843E-3,4.051847273E-2,-3.694212377E-2,5.484666725E-2
1.165540717E1,-1.911893110E-2,8.469392660E-3,3.565749049E-2,4.133667580E-2
1.166539517E1,4.017977047E-3,1.851825074E-2,-1.119507909E-2,2.200907872E-2
1.167538317E1,-6.744561115E-3,3.166941990E-2,9.911030531E-3,3.386251301E-2
1.168537117E1,-9.069712129E-3,-7.331277814E-3,5.930830836E-2,6.044404647E-2
1.169535917E1,-5.803488301E-3,-4.298660986E-2,8.730068386E-2,9.748301650E-2
1.170534717E1,1.941093785E-2,-2.570523709E-2,1.769542873E-2,3.675148868E-2
1.171533517E1,2.175030376E-2,-8.185827825E-3,-1.867893040E-2,2.981586712E-2
1.172532317E1,1.694574145E-2,-4.352988929E-2,2.353328884E-2,5.230511541E-2
1.173531117E1,8.736068520E-3,-3.432111164E-2,4.254375637E-2,5.535547672E-2
1.174529917E1,3.403258352E-2,1.216960437E-2,-3.499441624E-2,5.030830130E-2
1.175528717E1,2.855447107E-2,-1.205577096E-3,-2.316900730E-2,3.679149540E-2
1.176527417E1,2.172149252E-5,-2.611357374E-2,4.074807644E-2,4.839757162E-2
1.177526217E1,-8.832202113E-4,1.714037036E-2,-5.656011701E-3,1.807104984E-2
1.178525017E1,-8.635297125E-3,5.025284425E-2,-1.179324925E-2,5.233543197E-2
1.179523817E1,-6.109077267E-3,2.102126561E-2,2.817422390E-2,3.567914412E-2
1.180522617E1,-5.773175284E-3,1.982752684E-2,4.478967190E-2,4.932114234E-2
1.181521417E1,4.201853136E-3,5.884059963E-2,-2.496527195E-2,6.405572994E-2
1.182520217E1,1.069029764E-2,5.041560241E-2,1.530099392E-2,5.375998368E-2
1.183519017E1,-3.395307966E-3,2.632830588E-2,7.308142483E-2,7.775347235E-2
1.184517817E1,2.510918312E-3,3.703424711E-2,3.281515896E-2,4.954467507E-2
1.185516617E1,6.762640660E-3,5.097758379E-2,-2.406655490E-2,5.677716463E-2
1.186515417E1,1.264579842E-2,3.747766705E-2,2.742636502E-2,4.813208123E-2
1.187514217E1,-6.560001519E-3,2.157388459E-2,8.281119168E-2,8.582633386E-2
1.188513017E1,5.660672343E-3,4.460415071E-2,1.679905057E-3,4.499328342E-2
1.189511817E1,2.427073008E-2,2.847784286E-2,-4.337639987E-2,5.728497131E-2
1.190510617E1,2.829787195E-2,-1.738130534E-2,6.529761136E-2,7.325747321E-2
1.191509417E1,4.982960177E-2,-1.548177795E-2,2.622885525E-2,5.840057799E-2
1.192508217E1,3.869046866E-2,5.404266226E-3,-4.143044651E-2,5.694418632E-2
1.193507017E1,1.743698522E-2,-1.399585884E-2,3.865301907E-2,4.465409725E-2
1.194505817E1,1.190551922E-2,-3.002402255E-2,6.544730008E-2,7.298309671E-2
1.195504617E1,3.234252578E-3,-1.026055698E-2,-7.002040744E-3,1.283619858E-2
1.196503317E1,-1.254723286E-2,-6.678447607E-3,3.251578152E-2,3.548676884E-2
1.197502117E1,-2.042920076E-2,-3.376978544E-2,9.942722440E-2,1.069744063E-1
1.198500917E1,-2.155864071E-2,-3.241440314E-2,1.605060697E-2,4.210808122E-2
1.199499717E1,-2.576839159E-2,-3.445142917E-3,-3.408926725E-3,2.622021732E-2
1.200498517E1,-2.043610093E-2,-1.485304695E-2,9.164925814E-3,2.687458074E-2
1.201497000E1,-1.800243496E-2,-3.022542258E-2,9.614576697E-3,3.647058979E-2
1.202495800E1,-1.278965134E-2,7.540091935E-3,-1.882686496E-2,2.397663471E-2
1.203494600E1,-2.382980206E-3,3.522245080E-2,-6.717632174E-2,7.588779769E-2
1.204493400E1,-1.196658950E-2,1.861534878E-2,-1.927593112E-2,2.934777666E-2
1.205492200E1,-7.494307780E-3,2.189242308E-2,3.880329251E-2,4.517895912E-2
1.206491000E1,-2.353515720E-4,4.903967035E-2,-1.538343966E-2,5.139644807E-2
1.207489800E1,4.055221641E-3,6.437749716E-2,-1.957472384E-2,6.740976766E-2
1.208488600E1,2.034140116E-3,2.651321723E-2,3.476286650E-2,4.376694301E-2
1.209487400E1,-7.780611212E-4,3.690744476E-2,4.524107695E-2,5.839109436E-2
1.210486200E1,1.860444692E-2,5.385355052E-2,-3.648896456E-2,6.765925571E-2
1.211485000E1,2.317270978E-2,2.957482619E-2,-2.975238740E-2,4.792545648E-2
1.212483800E1,2.118996235E-2,8.143771270E-3,2.189022124E-2,3.153596836E-2
1.213482600E1,1.803798877E-2,2.926436188E-2,-6.522861421E-2,7.373292363E-2
1.214481400E1,2.200557356E-2,4.205706246E-2,-1.168712229E-1,1.261424770E-1
1.215480200E1,1.706656640E-2,-1.022422202E-3,-4.262503266E-2,4.592609765E-2
1.216478900E1,1.398241481E-2,-4.433004877E-3,-2.511145234E-2,2.908168659E-2
