"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.249664579E1,-6.391708374E-2,1.398092651E-1,9.804012451E0,9.805217599E0
3.250660179E1,-5.703140259E-2,1.468446350E-1,9.790091400E0,9.791358718E0
3.251655779E1,-6.032455444E-2,1.399589539E-1,9.793683929E0,9.794869702E0
3.252651379E1,-6.496490479E-2,1.315763855E-1,9.787546692E0,9.788646639E0
3.253646979E1,-5.733078003E-2,1.419049072E-1,9.784103851E0,9.785300813E0
3.254642479E1,-5.673202515E-2,1.368154907E-1,9.794582062E0,9.795701852E0
3.255638079E1,-6.122268677E-2,1.362167358E-1,9.791588287E0,9.792727118E0
3.256633579E1,-5.777984619E-2,1.398092651E-1,9.789792023E0,9.790960780E0
3.257629179E1,-5.328918457E-2,1.375639343E-1,9.788145447E0,9.789257115E0
3.258624679E1,-5.418731689E-2,1.402583313E-1,9.793384552E0,9.794538766E0
3.259620279E1,-6.676116943E-2,1.375639343E-1,9.786349182E0,9.787543676E0
3.260615779E1,-5.418731689E-2,1.377136230E-1,9.786947937E0,9.788066777E0
3.261611279E1,-5.478607178E-2,1.384620667E-1,9.795031128E0,9.796162925E0
3.262606879E1,-5.792953491E-2,1.381626892E-1,9.793833618E0,9.794979413E0
3.263602379E1,-5.194198608E-2,1.359173584E-1,9.792037354E0,9.793118351E0
3.264597879E1,-5.613327026E-2,1.348695374E-1,9.793983307E0,9.795072728E0
3.265593479E1,-5.643264771E-2,1.389111328E-1,9.785900116E0,9.787048688E0
3.266588979E1,-5.358856201E-2,1.353186035E-1,9.784702606E0,9.785784994E0
3.267584479E1,-5.837860107E-2,1.368154907E-1,9.786947937E0,9.788078282E0
3.268580079E1,-5.508544922E-2,1.411564636E-1,9.786798248E0,9.787971164E0
3.269575579E1,-5.224136353E-2,1.384620667E-1,9.787846069E0,9.788964786E0
3.270571179E1,-5.358856201E-2,1.309776306E-1,9.794731750E0,9.795754026E0
3.271566679E1,-5.867797852E-2,1.390608215E-1,9.804760895E0,9.805922558E0
3.272562179E1,-5.478607178E-2,1.356179810E-1,9.805359650E0,9.806450510E0
3.273557267E1,-5.763015747E-2,1.408570862E-1,9.797426147E0,9.798608119E0
3.274552867E1,-5.658233643E-2,1.300794983E-1,9.790540466E0,9.791568049E0
3.275548367E1,-6.316864014E-2,1.387614441E-1,9.793234863E0,9.794421581E0
3.276543867E1,-5.553451538E-2,1.435514832E-1,9.797875214E0,9.799084131E0
3.277539367E1,-6.152206421E-2,1.320254517E-1,9.785301361E0,9.786385360E0
3.278534867E1,-5.628295898E-2,1.363664246E-1,9.786498871E0,9.787610726E0
3.279530467E1,-5.882766724E-2,1.311273193E-1,9.784702606E0,9.785758027E0
3.280526067E1,-6.182144165E-2,1.395098877E-1,9.781858521E0,9.783048656E0
3.281521767E1,-6.167175293E-2,1.393601990E-1,9.799970856E0,9.801155720E0
3.282517367E1,-5.792953491E-2,1.389111328E-1,9.786498871E0,9.787656118E0
3.283512967E1,-4.894821167E-2,1.369651794E-1,9.788893890E0,9.789974412E0
3.284508667E1,-6.301895142E-2,1.353186035E-1,9.799072723E0,9.800209628E0
3.285504167E1,-6.676116943E-2,1.360670471E-1,9.800120544E0,9.801292465E0
3.286499767E1,-5.987548828E-2,1.317260742E-1,9.784103851E0,9.785173734E0
3.287495367E1,-6.271957397E-2,1.345701599E-1,9.793983307E0,9.795108570E0
3.288490967E1,-5.478607178E-2,1.381626892E-1,9.792037354E0,9.793165268E0
3.289486567E1,-4.879852295E-2,1.381626892E-1,9.791887665E0,9.792983931E0
3.290482267E1,-5.403762817E-2,1.368154907E-1,9.788744202E0,9.789849416E0
3.291477867E1,-5.343887329E-2,1.338217163E-1,9.793384552E0,9.794444596E0
3.292473367E1,-6.137237549E-2,1.428030396E-1,9.786049805E0,9.787284100E0
3.293468967E1,-5.927673340E-2,1.365161133E-1,9.777367859E0,9.778500531E0
3.294464667E1,-5.658233643E-2,1.360670471E-1,9.781708832E0,9.782818790E0
3.295460167E1,-5.688171387E-2,1.344204712E-1,9.786648560E0,9.787736941E0
3.296455667E1,-5.703140259E-2,1.414558411E-1,9.794132996E0,9.795320488E0
3.297451167E1,-5.388793945E-2,1.387614441E-1,9.790839844E0,9.791971379E0
3.298446667E1,-5.763015747E-2,1.442999268E-1,9.782457275E0,9.783691228E0
3.299442267E1,-5.598358154E-2,1.456471252E-1,9.780810699E0,9.782055264E0
3.300437767E1,-6.062393188E-2,1.383123779E-1,9.800868988E0,9.802032366E0
3.301433367E1,-5.852828979E-2,1.372645569E-1,9.790989532E0,9.792126589E0
3.302428967E1,-5.882766724E-2,1.333726501E-1,9.786049805E0,9.787135420E0
3.303424467E1,-5.598358154E-2,1.366658020E-1,9.804910583E0,9.806022805E0
3.304420067E1,-6.571334839E-2,1.338217163E-1,9.782457275E0,9.783593248E0
3.305415567E1,-6.167175293E-2,1.410067749E-1,9.786049805E0,9.787259938E0
3.306411267E1,-6.107299805E-2,1.371148682E-1,9.790839844E0,9.791990362E0
3.307406767E1,-6.406677246E-2,1.407073975E-1,9.793833618E0,9.795053857E0
3.308402367E1,-5.119354248E-2,1.407073975E-1,9.793234863E0,9.794379431E0
3.309397967E1,-6.301895142E-2,1.314266968E-1,9.786049805E0,9.787135186E0
3.310393467E1,-6.242019653E-2,1.392105103E-1,9.782606964E0,9.783796546E0
3.311388967E1,-4.984634399E-2,1.360670471E-1,9.794282684E0,9.795354623E0
3.312384467E1,-5.388793945E-2,1.374142456E-1,9.788893890E0,9.790006649E0
3.313380067E1,-4.849914551E-2,1.471440125E-1,9.789342957E0,9.790568883E0
3.314375667E1,-5.613327026E-2,1.541793823E-1,9.779164124E0,9.780540536E0
3.315371267E1,-6.242019653E-2,1.315763855E-1,9.779164124E0,9.780248442E0
3.316366767E1,-5.448669434E-2,1.426533508E-1,9.790839844E0,9.792030618E0
3.317362367E1,-5.927673340E-2,1.428030396E-1,9.790839844E0,9.792060625E0
3.318357967E1,-6.331832886E-2,1.354682922E-1,9.788295135E0,9.789437294E0
3.319353467E1,-5.867797852E-2,1.381626892E-1,9.792336731E0,9.793487157E0
3.320348967E1,-4.984634399E-2,1.317260742E-1,9.785900116E0,9.786913584E0
3.321344567E1,-4.999603271E-2,1.324745178E-1,9.778265991E0,9.779291124E0
3.322340067E1,-6.256988525E-2,1.350192261E-1,9.790091400E0,9.791222335E0
3.323335667E1,-5.508544922E-2,1.347198486E-1,9.796528015E0,9.797609147E0
3.324331267E1,-6.646179199E-2,1.411564636E-1,9.788444824E0,9.789688166E0
3.325326767E1,-6.002517700E-2,1.380130005E-1,9.792785797E0,9.793942224E0
3.326322267E1,-6.032455444E-2,1.410067749E-1,9.799821167E0,9.801021216E0
3.327317767E1,-6.960525513E-2,1.416055298E-1,9.797575836E0,9.798846324E0
3.328313267E1,-5.284011841E-2,1.405577087E-1,9.788744202E0,9.789895893E0
3.329308767E1,-5.763015747E-2,1.296304321E-1,9.780062256E0,9.781091095E0
3.330304267E1,-5.284011841E-2,1.429527283E-1,9.799821167E0,9.801006197E0
3.331299667E1,-5.837860107E-2,1.354682922E-1,9.786947937E0,9.788059544E0
3.332295167E1,-6.017486572E-2,1.339714050E-1,9.786349182E0,9.787451132E0
3.333290667E1,-5.957611084E-2,1.457968140E-1,9.785600739E0,9.786868132E0
3.334286067E1,-5.912704468E-2,1.329235840E-1,9.798473969E0,9.799553908E0
3.335281467E1,-5.613327026E-2,1.312770081E-1,9.785151672E0,9.786193226E0
3.336277067E1,-6.152206421E-2,1.445993042E-1,9.786049805E0,9.787311413E0
3.337272467E1,-6.526428223E-2,1.420545959E-1,9.781559143E0,9.782808298E0
3.338267967E1,-4.595443726E-2,1.306782532E-1,9.783056030E0,9.784036688E0
3.339263467E1,-5.269042969E-2,1.332229614E-1,9.787846069E0,9.788894489E0
3.340258967E1,-5.867797852E-2,1.448986816E-1,9.782906342E0,9.784155315E0
3.341254467E1,-5.508544922E-2,1.398092651E-1,9.787397003E0,9.788550512E0
3.342249967E1,-5.733078003E-2,1.350192261E-1,9.787397003E0,9.788496162E0
3.343245467E1,-5.763015747E-2,1.380130005E-1,9.788295135E0,9.789437700E0
3.344240867E1,-5.119354248E-2,1.362167358E-1,9.786349182E0,9.787431026E0
3.345236367E1,-5.508544922E-2,1.332229614E-1,9.788295135E0,9.789356691E0
3.346231967E1,-5.074447632E-2,1.363664246E-1,9.795480194E0,9.796560776E0
3.347227367E1,-5.912704468E-2,1.347198486E-1,9.797126770E0,9.798231391E0
3.348222867E1,-5.957611084E-2,1.312770081E-1,9.781708832E0,9.782771112E0
3.349218367E1,-6.107299805E-2,1.333726501E-1,9.791139221E0,9.792238019E0
3.350213867E1,-5.867797852E-2,1.407073975E-1,9.787696381E0,9.788883599E0
3.351209267E1,-6.062393188E-2,1.438508606E-1,9.785001984E0,9.786247092E0
3.352204867E1,-5.852828979E-2,1.362167358E-1,9.782008209E0,9.783131665E0
3.353200367E1,-5.777984619E-2,1.372645569E-1,9.788444824E0,9.789577731E0
3.354195867E1,-5.044509888E-2,1.347198486E-1,9.790989532E0,9.792046271E0
3.355191367E1,-5.373825073E-2,1.357676697E-1,9.793683929E0,9.794772359E0
3.356186867E1,-5.119354248E-2,1.429527283E-1,9.798473969E0,9.799650421E0
3.357182467E1,-5.792953491E-2,1.407073975E-1,9.784702606E0,9.785885729E0
3.358177967E1,-5.613327026E-2,1.336720276E-1,9.792336731E0,9.793409917E0
3.359173467E1,-6.795867920E-2,1.306782532E-1,9.786199493E0,9.787307889E0
3.360169067E1,-6.376739502E-2,1.348695374E-1,9.797725525E0,9.798861237E0
3.361164567E1,-6.406677246E-2,1.423539734E-1,9.791737976E0,9.792982273E0
3.362160067E1,-5.972579956E-2,1.451980591E-1,9.784852295E0,9.786111796E0
3.363155567E1,-5.598358154E-2,1.377136230E-1,9.795180817E0,9.796308817E0
3.364151067E1,-5.942642212E-2,1.315763855E-1,9.789642334E0,9.790706863E0
3.365146467E1,-6.406677246E-2,1.420545959E-1,9.781559143E0,9.782800383E0
3.366142067E1,-6.227050781E-2,1.386117554E-1,9.782906342E0,9.784086433E0
3.367137567E1,-6.032455444E-2,1.311273193E-1,9.787846069E0,9.788910261E0
3.368133167E1,-6.017486572E-2,1.323248291E-1,9.796228638E0,9.797307099E0
3.369128767E1,-5.957611084E-2,1.396595764E-1,9.793085175E0,9.794262164E0
3.370124267E1,-5.748046875E-2,1.389111328E-1,9.788295135E0,9.789449523E0
3.371119767E1,-5.733078003E-2,1.368154907E-1,9.788295135E0,9.789419133E0
3.372115267E1,-6.421646118E-2,1.299298096E-1,9.791737976E0,9.792810531E0
3.373110817E1,-6.376739502E-2,1.372645569E-1,9.790540466E0,9.791710293E0
3.374106417E1,-5.688171387E-2,1.402583313E-1,9.789193268E0,9.790363260E0
3.375101917E1,-5.583389282E-2,1.345701599E-1,9.789941711E0,9.791025751E0
3.376097417E1,-5.882766724E-2,1.460961914E-1,9.794432373E0,9.795698561E0
3.377093017E1,-5.718109131E-2,1.396595764E-1,9.794582062E0,9.795744599E0
3.378088517E1,-6.047424316E-2,1.350192261E-1,9.777218170E0,9.778337408E0
3.379084017E1,-5.628295898E-2,1.332229614E-1,9.796078949E0,9.797146467E0
3.380079517E1,-5.044509888E-2,1.423539734E-1,9.787397003E0,9.788562175E0
3.381074917E1,-5.882766724E-2,1.360670471E-1,9.782457275E0,9.783580392E0
3.382070417E1,-6.182144165E-2,1.321751404E-1,9.790091400E0,9.791178774E0
3.383065917E1,-5.837860107E-2,1.380130005E-1,9.788744202E0,9.789891148E0
3.384061417E1,-5.448669434E-2,1.450483704E-1,9.793384552E0,9.794610192E0
3.385056917E1,-5.089416504E-2,1.372645569E-1,9.783954163E0,9.785049352E0
3.386052417E1,-5.748046875E-2,1.423539734E-1,9.786648560E0,9.787852609E0
3.387047917E1,-5.912704468E-2,1.390608215E-1,9.785900116E0,9.787066721E0
3.388043417E1,-5.358856201E-2,1.327738953E-1,9.789342957E0,9.790389990E0
3.389038917E1,-5.882766724E-2,1.459465027E-1,9.783954163E0,9.785219473E0
3.390034417E1,-5.673202515E-2,1.267863464E-1,9.792785797E0,9.793770825E0
3.391029917E1,-5.209167480E-2,1.353186035E-1,9.782906342E0,9.783980844E0
3.392025517E1,-4.984634399E-2,1.363664246E-1,9.773625641E0,9.774704017E0
3.393021017E1,-5.493576050E-2,1.335223389E-1,9.788444824E0,9.789509601E0
3.394016517E1,-6.122268677E-2,1.314266968E-1,9.798174591E0,9.799247242E0
3.395012017E1,-5.089416504E-2,1.330732727E-1,9.784103851E0,9.785141128E0
3.396007617E1,-6.376739502E-2,1.335223389E-1,9.790390778E0,9.791508876E0
3.397003217E1,-6.331832886E-2,1.362167358E-1,9.787397003E0,9.788549653E0
3.397998617E1,-5.643264771E-2,1.410067749E-1,9.799521790E0,9.800698692E0
3.398994217E1,-5.164260864E-2,1.386117554E-1,9.795779572E0,9.796896324E0
3.399989717E1,-5.822891235E-2,1.335223389E-1,9.785301361E0,9.786385520E0
3.400985217E1,-6.421646118E-2,1.375639343E-1,9.790390778E0,9.791567758E0
3.401980617E1,-6.376739502E-2,1.413061523E-1,9.790839844E0,9.792067124E0
3.402976117E1,-5.059478760E-2,1.396595764E-1,9.787097626E0,9.788224791E0
3.403971717E1,-5.493576050E-2,1.428030396E-1,9.789342957E0,9.790538605E0
3.404967217E1,-5.104385376E-2,1.384620667E-1,9.790390778E0,9.791502888E0
3.405962717E1,-5.433700562E-2,1.362167358E-1,9.788893890E0,9.789992396E0
3.406958317E1,-5.104385376E-2,1.305285645E-1,9.785001984E0,9.786005671E0
3.407953817E1,-5.209167480E-2,1.426533508E-1,9.798623657E0,9.799800462E0
3.408949417E1,-6.421646118E-2,1.432521057E-1,9.787846069E0,9.789104944E0
3.409945017E1,-5.852828979E-2,1.448986816E-1,9.784253540E0,9.785501445E0
3.410940617E1,-5.837860107E-2,1.410067749E-1,9.786498871E0,9.787688753E0
3.411936217E1,-5.703140259E-2,1.306782532E-1,9.798024902E0,9.799062270E0
3.412931817E1,-5.269042969E-2,1.366658020E-1,9.789492645E0,9.790588342E0
3.413927417E1,-5.298980713E-2,1.369651794E-1,9.789941711E0,9.791043157E0
3.414923017E1,-6.047424316E-2,1.366658020E-1,9.792636108E0,9.793776423E0
3.415918517E1,-5.987548828E-2,1.359173584E-1,9.779613190E0,9.780740910E0
3.416914117E1,-4.969665527E-2,1.359173584E-1,9.788594513E0,9.789664235E0
3.417909717E1,-5.763015747E-2,1.372645569E-1,9.783355408E0,9.784488021E0
3.418905317E1,-6.511459351E-2,1.438508606E-1,9.790690155E0,9.791963373E0
3.419900817E1,-5.837860107E-2,1.392105103E-1,9.788444824E0,9.789608762E0
3.420896417E1,-6.436614990E-2,1.387614441E-1,9.789492645E0,9.790687616E0
3.421892017E1,-5.957611084E-2,1.378633118E-1,9.789941711E0,9.791093622E0
3.422887617E1,-5.583389282E-2,1.354682922E-1,9.787546692E0,9.788643385E0
3.423883217E1,-5.568420410E-2,1.374142456E-1,9.788744202E0,9.789867029E0
3.424878817E1,-5.134323120E-2,1.372645569E-1,9.786349182E0,9.787446449E0
3.425874417E1,-5.523513794E-2,1.438508606E-1,9.801467743E0,9.802678915E0
3.426870017E1,-6.032455444E-2,1.365161133E-1,9.793534241E0,9.794671440E0
3.427865617E1,-6.212081909E-2,1.329235840E-1,9.788744202E0,9.789843754E0
3.428861217E1,-6.212081909E-2,1.350192261E-1,9.790390778E0,9.791518818E0
3.429856717E1,-5.164260864E-2,1.423539734E-1,9.787846069E0,9.789017432E0
3.430852317E1,-5.613327026E-2,1.398092651E-1,9.780211945E0,9.781372258E0
3.431847917E1,-6.152206421E-2,1.354682922E-1,9.784403229E0,9.785534383E0
3.432843517E1,-5.089416504E-2,1.362167358E-1,9.788744202E0,9.789824220E0
3.433839217E1,-7.200027466E-2,1.323248291E-1,9.791887665E0,9.793046408E0
3.434834717E1,-6.676116943E-2,1.317260742E-1,9.785900116E0,9.787014350E0
3.435830317E1,-5.523513794E-2,1.371148682E-1,9.784253540E0,9.785370138E0
3.436825917E1,-5.703140259E-2,1.486408997E-1,9.796827393E0,9.798120925E0
3.437821617E1,-6.960525513E-2,1.438508606E-1,9.796977081E0,9.798280354E0
3.438817217E1,-5.987548828E-2,1.402583313E-1,9.794731750E0,9.795918923E0
3.439812917E1,-5.239105225E-2,1.357676697E-1,9.783804474E0,9.784886697E0
3.440808517E1,-6.361770630E-2,1.404080200E-1,9.786947937E0,9.788161806E0
3.441804117E1,-5.224136353E-2,1.317260742E-1,9.800419922E0,9.801444361E0
3.442799817E1,-5.284011841E-2,1.441502380E-1,9.793085175E0,9.794288571E0
3.443795417E1,-5.703140259E-2,1.362167358E-1,9.794582062E0,9.795695246E0
3.444791017E1,-6.271957397E-2,1.339714050E-1,9.787247314E0,9.788365138E0
3.445786617E1,-5.074447632E-2,1.321751404E-1,9.782606964E0,9.783631447E0
3.446782217E1,-5.718109131E-2,1.345701599E-1,9.789342957E0,9.790434838E0
3.447777917E1,-6.167175293E-2,1.353186035E-1,9.788744202E0,9.789873726E0
3.448773617E1,-6.047424316E-2,1.338217163E-1,9.786798248E0,9.787899945E0
3.449769317E1,-5.119354248E-2,1.369651794E-1,9.799970856E0,9.801061627E0
3.450764917E1,-5.777984619E-2,1.420545959E-1,9.790839844E0,9.792040792E0
3.451760617E1,-6.316864014E-2,1.314266968E-1,9.784702606E0,9.785789102E0
3.452756217E1,-6.256988525E-2,1.315763855E-1,9.794432373E0,9.795515956E0
3.453751917E1,-5.807922363E-2,1.363664246E-1,9.794731750E0,9.795853156E0
3.454747517E1,-5.149291992E-2,1.413061523E-1,9.786798248E0,9.787953765E0
3.455743017E1,-5.942642212E-2,1.420545959E-1,9.790540466E0,9.791751306E0
3.456738617E1,-5.927673340E-2,1.386117554E-1,9.785301361E0,9.786462572E0
3.457734217E1,-6.212081909E-2,1.398092651E-1,9.781559143E0,9.782755486E0
3.458729817E1,-6.945556641E-2,1.309776306E-1,9.786798248E0,9.787921085E0
3.459725517E1,-6.601272583E-2,1.288819885E-1,9.796827393E0,9.797897489E0
3.460721117E1,-5.328918457E-2,1.326242065E-1,9.787696381E0,9.788739927E0
3.461716717E1,-5.239105225E-2,1.399589539E-1,9.786199493E0,9.787340489E0
3.462712317E1,-5.777984619E-2,1.362167358E-1,9.799372101E0,9.800489125E0
3.463707917E1,-5.703140259E-2,1.392105103E-1,9.793534241E0,9.794689636E0
3.464703517E1,-5.418731689E-2,1.347198486E-1,9.793983307E0,9.795059710E0
3.465699117E1,-5.643264771E-2,1.387614441E-1,9.788295135E0,9.789441304E0
3.466694717E1,-5.478607178E-2,1.459465027E-1,9.785301361E0,9.786543037E0
3.467690317E1,-6.077362061E-2,1.480421448E-1,9.780361633E0,9.781670797E0
3.468685917E1,-6.286926270E-2,1.351689148E-1,9.779463501E0,9.780599652E0
3.469681517E1,-5.927673340E-2,1.419049072E-1,9.787397003E0,9.788605153E0
3.470677117E1,-5.328918457E-2,1.351689148E-1,9.798473969E0,9.799551137E0
3.471672717E1,-5.987548828E-2,1.366658020E-1,9.789792023E0,9.790928989E0
3.472668317E1,-5.598358154E-2,1.335223389E-1,9.775122528E0,9.776194700E0
3.473663867E1,-6.331832886E-2,1.374142456E-1,9.792187042E0,9.793355858E0
3.474659467E1,-5.942642212E-2,1.360670471E-1,9.788444824E0,9.789570870E0
3.475655067E1,-5.927673340E-2,1.354682922E-1,9.786648560E0,9.787765599E0
3.476650767E1,-5.613327026E-2,1.402583313E-1,9.786199493E0,9.787365522E0
3.477646367E1,-5.927673340E-2,1.294807434E-1,9.784702606E0,9.785738811E0
3.478642067E1,-6.331832886E-2,1.378633118E-1,9.793234863E0,9.794409864E0
3.479637667E1,-6.930587769E-2,1.408570862E-1,9.790690155E0,9.791948618E0
3.480633267E1,-6.391708374E-2,1.438508606E-1,9.783954163E0,9.785220361E0
3.481628867E1,-6.391708374E-2,1.296304321E-1,9.787397003E0,9.788464105E0
3.482624467E1,-5.568420410E-2,1.434017944E-1,9.783056030E0,9.784265435E0
3.483620067E1,-5.194198608E-2,1.487905884E-1,9.796827393E0,9.798094895E0
3.484615667E1,-5.658233643E-2,1.305285645E-1,9.799372101E0,9.800404728E0
3.485611267E1,-5.822891235E-2,1.374142456E-1,9.793833618E0,9.794970660E0
3.486606967E1,-5.733078003E-2,1.399589539E-1,9.787846069E0,9.789014557E0
3.487602567E1,-5.927673340E-2,1.429527283E-1,9.784253540E0,9.785477329E0
3.488598067E1,-5.209167480E-2,1.383123779E-1,9.786498871E0,9.787614827E0
3.489593767E1,-5.673202515E-2,1.466949463E-1,9.789792023E0,9.791055397E0
3.490589367E1,-5.523513794E-2,1.429527283E-1,9.785301361E0,9.786501373E0
3.491584967E1,-5.553451538E-2,1.401086426E-1,9.786798248E0,9.787958647E0
3.492580567E1,-6.511459351E-2,1.378633118E-1,9.787397003E0,9.788584489E0
3.493576167E1,-5.553451538E-2,1.419049072E-1,9.774224396E0,9.775412197E0
3.494571767E1,-6.271957397E-2,1.392105103E-1,9.787247314E0,9.788438246E0
3.495567367E1,-4.864883423E-2,1.377136230E-1,9.785750427E0,9.786840306E0
3.496562967E1,-4.879852295E-2,1.317260742E-1,9.787247314E0,9.788255363E0
3.497558567E1,-5.882766724E-2,1.426533508E-1,9.794432373E0,9.795647818E0
3.498554167E1,-5.763015747E-2,1.410067749E-1,9.785900116E0,9.787085635E0
3.499549667E1,-5.059478760E-2,1.413061523E-1,9.792336731E0,9.793486913E0
3.500545267E1,-5.643264771E-2,1.438508606E-1,9.794731750E0,9.795950581E0
3.501540967E1,-6.017486572E-2,1.431024170E-1,9.786498871E0,9.787730047E0
3.502536567E1,-6.077362061E-2,1.386117554E-1,9.794432373E0,9.795601674E0
3.503532167E1,-6.032455444E-2,1.374142456E-1,9.786349182E0,9.787499785E0
3.504527767E1,-5.613327026E-2,1.344204712E-1,9.788594513E0,9.789678358E0
3.505523367E1,-5.568420410E-2,1.333726501E-1,9.785750427E0,9.786817686E0
3.506519067E1,-5.478607178E-2,1.396595764E-1,9.784552917E0,9.785702944E0
3.507514667E1,-5.568420410E-2,1.360670471E-1,9.789043579E0,9.790147556E0
3.508510267E1,-5.478607178E-2,1.350192261E-1,9.793983307E0,9.795067163E0
3.509505867E1,-5.658233643E-2,1.398092651E-1,9.783954163E0,9.785116619E0
3.510501467E1,-5.777984619E-2,1.457968140E-1,9.788295135E0,9.789551414E0
3.511497067E1,-6.975494385E-2,1.428030396E-1,9.773026886E0,9.774319054E0
3.512492767E1,-5.837860107E-2,1.431024170E-1,9.777367859E0,9.778589296E0
3.513488367E1,-6.182144165E-2,1.281335449E-1,9.795929260E0,9.796962293E0
3.514484067E1,-5.478607178E-2,1.362167358E-1,9.791588287E0,9.792688992E0
3.515479767E1,-4.909790039E-2,1.374142456E-1,9.780810699E0,9.781899162E0
3.516475367E1,-5.239105225E-2,1.339714050E-1,9.787397003E0,9.788454079E0
3.517470967E1,-6.975494385E-2,1.270857239E-1,9.800120544E0,9.801192745E0
3.518466567E1,-5.583389282E-2,1.377136230E-1,9.786049805E0,9.787178002E0
3.519462167E1,-6.391708374E-2,1.380130005E-1,9.794731750E0,9.795912568E0
3.520457867E1,-5.777984619E-2,1.450483704E-1,9.794582062E0,9.795826423E0
3.521453467E1,-5.328918457E-2,1.504371643E-1,9.789193268E0,9.790494161E0
3.522449167E1,-4.161346436E-2,1.362167358E-1,9.787696381E0,9.788732662E0
3.523444767E1,-6.212081909E-2,1.312770081E-1,9.783205719E0,9.784283663E0
3.524440467E1,-6.316864014E-2,1.353186035E-1,9.797126770E0,9.798264864E0
3.525436067E1,-6.721023560E-2,1.284329224E-1,9.782008209E0,9.783082175E0
3.526431667E1,-5.358856201E-2,1.434017944E-1,9.778565369E0,9.779763621E0
3.527427367E1,-5.912704468E-2,1.413061523E-1,9.803563385E0,9.804759991E0
3.528423067E1,-6.481521606E-2,1.285826111E-1,9.795929260E0,9.796987525E0
3.529418667E1,-4.475692749E-2,1.419049072E-1,9.779014435E0,9.780146395E0
3.530414367E1,-6.316864014E-2,1.318757629E-1,9.798174591E0,9.799265626E0
3.531410067E1,-5.703140259E-2,1.347198486E-1,9.796228638E0,9.797320937E0
3.532405667E1,-5.269042969E-2,1.354682922E-1,9.788594513E0,9.789673666E0
3.533401367E1,-6.406677246E-2,1.411564636E-1,9.785001984E0,9.786229791E0
3.534397067E1,-5.882766724E-2,1.438508606E-1,9.797276459E0,9.798509059E0
3.535392767E1,-5.927673340E-2,1.344204712E-1,9.792785797E0,9.793887699E0
3.536388467E1,-5.388793945E-2,1.326242065E-1,9.789642334E0,9.790688950E0
3.537384067E1,-5.748046875E-2,1.404080200E-1,9.790091400E0,9.791266927E0
3.538379767E1,-5.927673340E-2,1.405577087E-1,9.791139221E0,9.792327479E0
3.539375467E1,-5.867797852E-2,1.434017944E-1,9.783505096E0,9.784731941E0
3.540371067E1,-6.646179199E-2,1.417552185E-1,9.788145447E0,9.789397479E0
