"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.205445029E1,1.015785612E-2,-4.611372363E-3,2.493837476E-3,1.143092391E-2
1.206443829E1,-2.791209505E-2,-3.144731706E-2,5.578302205E-2,6.985531010E-2
1.207442529E1,-2.011575117E-2,-6.577181141E-4,-1.198018473E-1,1.214806926E-1
1.208441329E1,1.680443184E-2,-3.076400596E-3,-1.412073344E-1,1.422370010E-1
1.209440129E1,-1.055591446E-2,-3.706776582E-2,-9.151009440E-2,9.929523639E-2
1.210438929E1,-2.145699738E-2,-4.387909597E-2,3.572590292E-2,6.051543554E-2
1.211437629E1,7.878807890E-3,-2.738430389E-2,-7.100215495E-2,7.650674297E-2
1.212436429E1,1.069421939E-2,1.265686930E-2,-2.308697087E-1,2.314635717E-1
1.213435229E1,-4.393298171E-2,-4.145210861E-2,-2.908872843E-2,6.704131795E-2
1.214434029E1,-9.759921120E-3,-4.553630652E-2,-1.307203531E-2,4.837033573E-2
1.215432729E1,1.081431571E-2,1.826096869E-3,-1.470440251E-1,1.474524648E-1
1.216431529E1,-1.159287705E-2,-3.002166082E-3,-2.923900187E-2,3.159631355E-2
1.217430329E1,-5.048444424E-2,-4.506884904E-2,-1.696861982E-3,6.769608264E-2
1.218429129E1,-4.896486710E-2,-1.377194703E-2,-6.486901045E-3,5.127674541E-2
1.219427829E1,-2.018281143E-2,1.981372650E-2,-1.027361637E-1,1.065581952E-1
1.220426629E1,-6.122610373E-3,-6.516794935E-3,-3.493711352E-3,9.600051720E-3
1.221425429E1,-4.016925234E-2,-1.137471652E-2,1.304782784E-1,1.369946501E-1
1.222424229E1,-2.441847506E-2,1.736847801E-2,-4.061651409E-2,5.047402470E-2
1.223422929E1,9.826739263E-3,-2.298526769E-3,-3.208542645E-2,3.363513967E-2
1.224421729E1,-2.108448863E-2,-8.798070133E-3,5.069243610E-2,5.560292057E-2
1.225420529E1,7.573811640E-3,-1.720525847E-2,1.581496418E-2,2.456616848E-2
1.226419192E1,-7.716314681E-4,2.444326862E-2,-1.831464887E-2,3.055315302E-2
1.227417992E1,-5.652256692E-3,2.967025915E-2,-4.825180829E-2,5.692547133E-2
1.228416792E1,-6.121121161E-3,-1.011121772E-2,5.398441851E-2,5.526320919E-2
1.229415592E1,2.886823586E-2,1.884295165E-2,2.224982500E-2,4.103031296E-2
1.230414392E1,3.310414389E-2,5.731316072E-2,-1.075297111E-1,1.262668662E-1
1.231413092E1,-8.464335732E-3,1.544840086E-2,6.341480792E-2,6.581592460E-2
1.232411892E1,1.352580894E-2,-1.689844638E-2,6.955204546E-2,7.284224067E-2
1.233410692E1,4.683511930E-2,3.517559998E-2,-5.798332930E-2,8.241915863E-2
1.234409392E1,-1.949807735E-2,1.606578232E-2,-5.424052656E-2,5.983576776E-2
1.235408192E1,-3.520479266E-2,-3.964401249E-2,1.686278522E-2,5.563612745E-2
1.236406992E1,-4.335125685E-3,1.906989899E-2,2.343564034E-3,1.969636146E-2
1.237405792E1,1.522168877E-2,2.362409655E-2,-1.033372575E-1,1.070905530E-1
1.238404492E1,-2.710602439E-3,-2.176887324E-2,-9.016465008E-2,9.279491006E-2
1.239403292E1,-3.645503700E-2,-1.944873461E-2,6.925442219E-2,8.064364819E-2
1.240402092E1,-1.660061069E-3,2.536697338E-2,-1.013907194E-1,1.045290253E-1
1.241400892E1,1.073844352E-2,2.164591726E-2,-1.976405668E-1,1.991121633E-1
1.242399592E1,-3.741798206E-2,-1.645996916E-2,4.036449909E-2,5.744848782E-2
1.243398392E1,-3.855324639E-2,1.103166768E-2,-1.457126141E-2,4.266581955E-2
1.244397192E1,-2.739226387E-2,1.307070598E-2,-1.510879594E-1,1.541062976E-1
1.245395992E1,-2.849421734E-2,-3.243451664E-2,-1.891281903E-2,4.713399002E-2
1.246394692E1,-4.879683731E-2,-2.136594070E-2,7.060103595E-2,8.844286874E-2
1.247393492E1,-2.499148392E-2,1.070062848E-2,-8.956589520E-2,9.360089370E-2
1.248392292E1,7.150011845E-3,1.372287381E-2,-1.239948857E-1,1.249566789E-1
1.249391092E1,-4.587957462E-2,-6.816170092E-3,1.731372249E-1,1.792425569E-1
1.250389892E1,-1.583584056E-2,-1.198659109E-2,1.113163680E-1,1.130742499E-1
1.251388592E1,3.230704963E-2,2.414448733E-2,-1.537811869E-1,1.589822480E-1
1.252387392E1,-1.463276681E-2,-3.055764036E-4,8.481971025E-3,1.691611876E-2
1.253386192E1,-6.798397754E-3,-4.645736176E-2,7.165119588E-2,8.566445322E-2
1.254384992E1,-2.586284696E-2,2.059405341E-3,2.060675740E-2,3.313255882E-2
1.255383692E1,8.358105985E-3,3.700881172E-2,-4.196254313E-2,5.657176952E-2
1.256382492E1,3.359702306E-2,-1.882994617E-2,-4.899791300E-2,6.232272707E-2
1.257381292E1,-1.347700981E-2,-1.422368326E-2,5.069594443E-2,5.435091297E-2
1.258380092E1,3.292145495E-2,1.496382199E-2,-1.299777567E-1,1.349146227E-1
1.259378792E1,5.649639606E-2,1.207127065E-2,-8.941152871E-2,1.064517722E-1
1.260377592E1,-4.631926697E-3,-1.391390646E-3,9.066400230E-2,9.079290735E-2
1.261376392E1,1.498989007E-2,-1.093579619E-2,-2.983541787E-2,3.513460690E-2
1.262375192E1,-6.675277320E-3,8.715316043E-3,-5.812658608E-2,5.915417204E-2
1.263373892E1,-2.560071811E-2,8.126295861E-3,-4.704962075E-2,5.417656564E-2
1.264372692E1,-1.678602224E-2,-1.599107729E-2,5.294185996E-2,5.779555027E-2
1.265371492E1,1.180133485E-2,7.237066836E-3,2.464952230E-2,2.827093190E-2
1.266370292E1,1.753072911E-3,4.308057188E-2,-2.968748331E-2,5.234840593E-2
1.267368992E1,-4.333492119E-2,2.244680308E-2,7.180146933E-2,8.681719507E-2
1.268367792E1,1.292791972E-3,6.578492196E-3,-2.474834025E-2,2.564036302E-2
1.269366592E1,3.646565792E-2,5.682787380E-2,-9.076106608E-2,1.131225997E-1
1.270365392E1,-1.175391759E-2,2.711304105E-2,1.821290731E-2,3.471284440E-2
1.271364092E1,-4.517107481E-2,-2.743901419E-2,8.796785116E-2,1.026239170E-1
1.272362892E1,-1.146151112E-2,1.251850042E-2,4.949843466E-2,5.232756562E-2
1.273361692E1,1.578117823E-2,1.764681461E-2,-1.424019206E-1,1.443563737E-1
1.274360492E1,4.130783770E-3,-3.229475220E-2,-8.192767739E-2,8.815984753E-2
1.275359192E1,-2.358104871E-2,-8.592053996E-3,1.477182090E-2,2.912208686E-2
1.276357992E1,8.792174952E-3,3.405807144E-2,-3.477514565E-2,4.946276707E-2
1.277356792E1,1.458110574E-2,7.483940392E-3,-1.426837564E-2,2.173026810E-2
1.278355592E1,-2.176872706E-2,-3.540586836E-2,5.803127646E-2,7.137984337E-2
1.279354292E1,-1.111492655E-2,-4.073572420E-3,-3.582413614E-2,3.772935614E-2
1.280353092E1,1.576372795E-2,8.834032794E-3,-1.581198210E-1,1.591490277E-1
1.281351892E1,-1.002963308E-2,-8.850722483E-3,-1.606522501E-2,2.090503008E-2
1.282350692E1,-4.732948767E-2,-1.707549139E-2,1.436520553E-1,1.522089544E-1
1.283349492E1,-1.740461654E-2,9.924951929E-3,-1.320739836E-1,1.335850384E-1
1.284348192E1,-2.271746521E-2,1.980282920E-2,-2.019786161E-1,2.042145848E-1
1.285346992E1,-4.118066990E-2,-2.115921421E-2,3.542769492E-2,5.829821169E-2
1.286345792E1,-1.532120793E-2,-2.103880497E-2,-6.456495523E-2,6.961324710E-2
1.287344592E1,-1.649087033E-2,1.246813671E-3,-1.006387675E-1,1.019885526E-1
1.288343292E1,-4.551641685E-2,-8.112426996E-3,-4.285892129E-2,6.304318210E-2
1.289342092E1,-3.493395694E-2,-4.558180060E-2,2.497345805E-3,5.748320302E-2
1.290340892E1,-2.783223487E-2,-3.491989621E-2,-5.139059365E-2,6.808102206E-2
1.291339692E1,-1.816422924E-2,-1.125756892E-2,-9.030966103E-2,9.280359345E-2
1.292338392E1,-7.025109837E-3,-7.422393423E-2,1.024888265E-1,1.267379349E-1
1.293337192E1,-1.436630736E-2,-4.747277644E-2,1.520357931E-1,1.599216610E-1
1.294335992E1,3.213833005E-2,-1.063045733E-2,-7.863452554E-2,8.561114114E-2
1.295334792E1,1.007636512E-2,-3.050958813E-2,4.979781210E-2,5.926373421E-2
1.296333492E1,-2.307728367E-2,-4.452863940E-2,1.717941195E-1,1.789653046E-1
1.297332292E1,7.498140447E-3,-2.659846324E-2,4.066621542E-2,4.916748349E-2
1.298331092E1,-1.287953858E-2,-8.518781075E-3,7.135941982E-3,1.701099095E-2
1.299329892E1,-3.306597711E-2,-1.538659738E-2,7.240022421E-2,8.106724793E-2
1.300328592E1,-2.702675808E-2,-2.001668883E-2,6.087360799E-2,6.954645666E-2
1.301327392E1,2.655458171E-3,-6.584638625E-4,-8.312752604E-2,8.317253525E-2
1.302326192E1,1.443555119E-2,9.449986713E-3,-9.734853923E-2,9.886569414E-2
1.303324992E1,-3.791612829E-2,1.761168107E-2,4.799979329E-2,6.365362716E-2
1.304323792E1,-1.129793070E-2,1.503598600E-2,-7.579219401E-2,7.809084956E-2
1.305322492E1,1.984236643E-2,4.094550219E-2,-1.627613407E-1,1.690015020E-1
1.306321292E1,-2.067955524E-2,2.877570596E-2,-9.315667033E-2,9.966870364E-2
1.307320092E1,-3.270241277E-2,-1.860726661E-2,-5.633266032E-2,6.774250357E-2
1.308318892E1,-3.404285498E-3,2.130905140E-2,-9.225736856E-2,9.474749013E-2
1.309317592E1,8.428642591E-3,3.018554731E-2,-1.665029740E-1,1.694268268E-1
1.310316392E1,-1.219101980E-2,-2.168434900E-2,-4.794950724E-2,5.401839686E-2
1.311315192E1,-1.286230756E-2,5.699795012E-3,-3.118320107E-2,3.420992032E-2
1.312313992E1,1.518877763E-2,5.230868873E-2,-9.090958536E-2,1.059785384E-1
1.313312692E1,-8.446284737E-3,2.965681741E-2,-1.666456461E-2,3.505102364E-2
1.314311492E1,-2.726381699E-2,4.960758345E-3,5.563567221E-2,6.215507109E-2
1.315310292E1,-1.653096944E-2,3.042244177E-2,2.150605917E-2,4.075915228E-2
1.316309092E1,1.537188684E-2,5.191694356E-2,-2.519682169E-2,5.972054719E-2
1.317307892E1,-1.334126762E-2,4.148996933E-3,4.440960288E-3,1.466034534E-2
1.318306592E1,-3.078338400E-2,-7.536341494E-4,1.466446602E-1,1.498427211E-1
1.319305392E1,4.670340163E-3,1.505152109E-2,6.117240071E-2,6.316979479E-2
1.320304192E1,2.474620236E-2,6.552387576E-4,9.978273511E-3,2.669025686E-2
1.321302992E1,-1.949918512E-2,-5.001713979E-3,2.158008492E-1,2.167377260E-1
1.322301692E1,-8.668533750E-3,-9.213785467E-3,1.927493709E-1,1.931640684E-1
1.323300492E1,1.467190661E-2,6.777790887E-4,9.066107869E-2,9.184310218E-2
1.324299292E1,-1.370786520E-2,-1.139521032E-2,2.231355965E-1,2.238464894E-1
1.325298092E1,-2.834199331E-2,-3.717101029E-2,2.616061825E-1,2.657494069E-1
1.326296792E1,-2.496746466E-2,-1.594514238E-2,2.692403072E-1,2.708652153E-1
1.327295596E1,-2.875444128E-2,-1.100549111E-2,2.274759847E-1,2.295501303E-1
1.328294396E1,-2.545350075E-2,-3.321240418E-2,2.592099935E-1,2.625657350E-1
1.329293196E1,-1.837852970E-2,-2.093583230E-2,3.148947823E-1,3.161246643E-1
1.330291996E1,1.839621753E-2,4.395621526E-4,2.228362191E-1,2.235947105E-1
1.331290696E1,1.764532997E-2,-2.483624491E-2,2.801664144E-1,2.818180556E-1
1.332289496E1,-3.841734887E-3,-2.788790219E-2,3.090557528E-1,3.103352257E-1
1.333288296E1,2.183551323E-3,-7.627767051E-3,2.352597982E-1,2.353935500E-1
1.334287096E1,8.897735467E-3,8.840525259E-3,1.397589791E-1,1.403206928E-1
1.335285796E1,-2.350735552E-2,3.602624880E-3,1.852643502E-1,1.867845125E-1
1.336284596E1,-2.041879683E-2,-7.733795800E-3,2.533721334E-1,2.543111811E-1
1.337283396E1,2.170085825E-2,2.208080621E-2,1.240410787E-1,1.278463079E-1
1.338282196E1,2.459896673E-2,2.327722876E-2,1.955922872E-1,1.985025978E-1
1.339280996E1,-1.328048398E-2,2.554457570E-2,2.452889425E-1,2.469727959E-1
1.340279696E1,3.336293343E-3,3.852577361E-2,1.137119722E-1,1.201073633E-1
1.341278496E1,2.412862218E-2,4.015426428E-2,2.234338045E-1,2.282919629E-1
1.342277296E1,-7.150692497E-3,4.044144480E-2,2.967812777E-1,2.996093617E-1
1.343276096E1,-3.502134997E-2,-9.075529652E-4,2.382535726E-1,2.408154552E-1
1.344274796E1,-2.264663624E-2,3.234058432E-3,3.273183614E-1,3.281168069E-1
1.345273596E1,7.942537973E-3,4.152033831E-2,3.797088289E-1,3.820547306E-1
1.346272396E1,1.143543620E-2,2.695630370E-3,3.210296810E-1,3.212445979E-1
1.347271196E1,-4.113804004E-3,-2.171933636E-2,3.934790218E-1,3.940994716E-1
1.348269896E1,9.358792990E-3,1.533366638E-2,4.696705806E-1,4.700140026E-1
1.349268696E1,1.247225717E-2,2.500716177E-2,4.088963753E-1,4.098501691E-1
1.350267496E1,-1.431495236E-2,-6.763840938E-3,5.040984017E-1,5.043469698E-1
1.351266296E1,-2.750014043E-3,-5.637386263E-3,5.111337715E-1,5.111722558E-1
1.352265096E1,-7.116107130E-4,1.729475284E-2,4.448216683E-1,4.451583218E-1
1.353263796E1,-3.238489982E-2,-9.084620245E-3,5.846309334E-1,5.855976779E-1
1.354262596E1,-3.642868799E-2,-1.494400085E-2,6.483983284E-1,6.495927684E-1
1.355261396E1,-2.076931913E-2,2.135208097E-2,5.931631905E-1,5.939106385E-1
1.356260196E1,-9.711165391E-3,-9.917528706E-4,5.726552510E-1,5.727384454E-1
1.357258896E1,-2.131719867E-2,-2.832487421E-2,6.859690279E-1,6.868844362E-1
1.358257696E1,-4.662149493E-3,3.549008653E-4,7.052788728E-1,7.052943712E-1
1.359256496E1,2.440193840E-3,1.507064217E-2,6.163631880E-1,6.165522349E-1
1.360255296E1,-2.872416367E-2,-2.449412798E-2,7.205465376E-1,7.215347204E-1
1.361254096E1,-4.137675262E-2,-2.978492168E-2,7.723382503E-1,7.740190890E-1
1.362252796E1,-1.342059789E-2,-1.197039133E-2,6.081297237E-1,6.083955650E-1
1.363251596E1,-1.245678032E-2,-1.315920679E-2,6.578263789E-1,6.580758930E-1
1.364250396E1,-4.822501616E-2,-2.820740685E-2,8.335609370E-1,8.354311137E-1
1.365249196E1,-3.081593198E-2,-1.384544379E-2,8.003300411E-1,8.010427533E-1
1.366247896E1,1.798175043E-2,8.576462944E-3,7.090199214E-1,7.092997589E-1
1.367246696E1,6.142591406E-4,1.548993436E-2,8.009287959E-1,8.010788048E-1
1.368245496E1,-4.178286916E-2,1.686892023E-3,8.849029988E-1,8.858904961E-1
1.369244296E1,-1.671823565E-2,-1.937739858E-2,8.123045540E-1,8.127076174E-1
1.370243096E1,-3.406720315E-3,1.397828293E-2,8.441882515E-1,8.443108445E-1
1.371241796E1,-1.903918741E-2,2.916079993E-2,9.974689168E-1,9.980766919E-1
1.372240596E1,-8.712159460E-3,-2.125253669E-2,9.874397725E-1,9.877068777E-1
1.373239396E1,3.677222561E-3,1.773454112E-2,9.178345174E-1,9.180132010E-1
1.374238196E1,-8.325640233E-3,4.734245662E-2,9.690280598E-1,9.702195655E-1
1.375236896E1,-1.517771817E-2,1.857480999E-2,1.067373549E0,1.067643049E0
1.376235696E1,3.713790500E-3,1.416906205E-2,1.012886855E0,1.012992762E0
1.377234496E1,3.055521925E-2,4.168768288E-2,9.998633516E-1,1.001198385E0
1.378233296E1,-7.531780209E-3,4.129588746E-2,1.100454172E0,1.101254495E0
1.379232096E1,-1.949185326E-2,2.758638687E-2,1.090423858E0,1.090946897E0
1.380230796E1,1.716226773E-2,2.845668096E-2,1.008244166E0,1.008791665E0
1.381229596E1,3.591926303E-3,3.166447717E-2,1.015729187E0,1.016228971E0
1.382228396E1,-3.533266853E-2,2.875345456E-3,1.092669774E0,1.093244666E0
1.383227196E1,-2.332797391E-2,3.244992269E-3,9.881870466E-1,9.884676846E-1
1.384225996E1,-1.348632425E-2,1.153576163E-2,9.064570051E-1,9.066307169E-1
1.385224696E1,-2.112496232E-2,-9.639533573E-3,1.006298797E0,1.006566666E0
1.386223496E1,-1.354110535E-2,-3.853506520E-2,9.854914802E-1,9.863375540E-1
1.387222296E1,3.494305210E-3,-1.141558307E-2,8.841522163E-1,8.842328129E-1
1.388221096E1,-4.444432072E-4,-1.766724789E-3,8.615492195E-1,8.615511456E-1
1.389219796E1,-3.620589080E-2,-2.729538739E-2,9.735157979E-1,9.745711433E-1
1.390218596E1,-2.567918957E-2,-2.267703263E-2,9.522594148E-1,9.528754702E-1
1.391217396E1,-8.021918493E-3,2.201081549E-3,8.546623689E-1,8.547028494E-1
1.392216196E1,-3.932895263E-2,7.264331763E-4,9.330986738E-1,9.339274219E-1
1.393214996E1,-3.937046329E-2,5.259216449E-3,1.003902023E0,1.004687496E0
1.394213696E1,-4.155247516E-2,2.662327964E-2,8.807087910E-1,8.820903479E-1
1.395212496E1,-1.215629282E-2,2.907011784E-2,9.081018269E-1,9.086483232E-1
1.396211296E1,-2.810280107E-2,-1.630927317E-2,1.045067006E0,1.045572000E0
1.397210096E1,-1.901560668E-2,5.365694017E-3,9.567506611E-1,9.569546549E-1
1.398208796E1,2.473198632E-3,2.998524363E-2,8.780138093E-1,8.785291577E-1
1.399207596E1,-1.144178134E-2,1.012769728E-3,9.582469636E-1,9.583158056E-1
1.400206396E1,-5.841587707E-3,-7.386246209E-3,9.869866133E-1,9.870315373E-1
1.401205196E1,-1.750364006E-3,1.998331402E-2,8.929820967E-1,8.932073788E-1
1.402203996E1,8.714900343E-3,2.504661220E-2,8.179874629E-1,8.184172357E-1
1.403202696E1,-2.303940925E-2,1.446761037E-3,8.790604609E-1,8.793635207E-1
1.404201496E1,-2.048228023E-2,-8.792600931E-3,8.748685920E-1,8.751524935E-1
1.405200296E1,1.691530509E-2,2.425212634E-3,7.286221272E-1,7.288224842E-1
1.406199096E1,-6.726842453E-3,2.150991239E-2,7.299693257E-1,7.303171524E-1
1.407197896E1,-1.124311534E-2,-1.360802399E-4,8.125974995E-1,8.126752871E-1
1.408196596E1,4.660760779E-3,-1.306908201E-2,7.976292121E-1,7.977498879E-1
1.409195396E1,3.419378623E-3,2.761787960E-2,6.533292854E-1,6.539217037E-1
1.410194196E1,-3.376627711E-2,8.649396681E-3,7.630505329E-1,7.638462472E-1
1.411192996E1,-2.419462263E-2,-2.675386670E-2,8.961238056E-1,8.968494992E-1
1.412191796E1,1.239087809E-2,2.132661817E-2,7.464345002E-1,7.468418987E-1
1.413190496E1,1.373255826E-2,2.964338023E-2,7.807132173E-1,7.813964684E-1
1.414189296E1,-1.000460882E-3,-9.703429251E-3,8.742680830E-1,8.743225025E-1
1.415188096E1,-1.650590407E-2,-1.082700600E-2,8.545091718E-1,8.547371489E-1
1.416186896E1,-1.659811877E-2,5.423748875E-2,7.287700617E-1,7.309740116E-1
1.417185596E1,-6.732838133E-3,1.534183192E-2,7.977765620E-1,7.979524709E-1
1.418184396E1,-3.084976360E-2,-1.475498503E-2,9.344417793E-1,9.350673004E-1
1.419183196E1,-1.491362273E-2,3.692390147E-2,7.878959370E-1,7.889016403E-1
1.420181996E1,-4.441211536E-4,5.312102230E-2,7.329595917E-1,7.348821697E-1
1.421180796E1,-2.359049562E-2,1.278599912E-3,8.691769123E-1,8.694979305E-1
1.422179496E1,-6.968759580E-3,-5.851924260E-3,8.109480000E-1,8.109990550E-1
1.423178296E1,5.149030695E-3,3.925610912E-2,6.835628986E-1,6.847085446E-1
1.424177096E1,1.877173211E-3,2.212165221E-2,7.440377265E-1,7.443688802E-1
1.425175896E1,-1.697222865E-3,-6.240008074E-3,8.576520503E-1,8.576764294E-1
1.426174696E1,-3.910656658E-3,1.693127416E-2,7.485295576E-1,7.487312334E-1
1.427173429E1,-3.351731363E-3,1.664665409E-2,6.974857038E-1,6.976923765E-1
1.428172229E1,8.330852478E-3,-1.900016181E-2,8.130459809E-1,8.133106272E-1
1.429171029E1,-1.682684083E-2,-5.338855069E-3,8.631911176E-1,8.633716184E-1
1.430169829E1,-1.400747561E-2,3.276173917E-2,7.615524763E-1,7.623855423E-1
1.431168529E1,-7.145633285E-3,1.900685527E-2,7.935852778E-1,7.938450187E-1
1.432167329E1,-2.921486155E-2,-1.675438789E-2,8.631905329E-1,8.638472746E-1
1.433166129E1,-3.580941988E-2,-1.068893976E-2,8.399893659E-1,8.408202560E-1
1.434164929E1,-1.411329880E-2,1.411572905E-2,7.552655500E-1,7.555292781E-1
1.435163729E1,-2.772873916E-2,9.669831743E-3,8.471738398E-1,8.476826667E-1
1.436162429E1,-4.410638820E-2,-7.111505874E-3,9.661757880E-1,9.672081474E-1
1.437161229E1,-1.026991938E-2,7.220564440E-3,7.661916572E-1,7.662945017E-1
1.438160029E1,-8.658568359E-3,1.005071160E-2,8.239720881E-1,8.240788734E-1
1.439158829E1,-2.953453066E-2,-7.200023811E-3,9.389324409E-1,9.394244288E-1
1.440157629E1,-3.129138142E-2,-1.101802951E-2,8.684296381E-1,8.690630495E-1
1.441156329E1,-1.346481517E-2,3.733359257E-3,7.859511530E-1,7.860753489E-1
1.442155129E1,-5.073544511E-3,-5.930511067E-3,8.042131770E-1,8.042510465E-1
1.443153929E1,-1.934908755E-2,-2.989590457E-2,9.600397199E-1,9.606999616E-1
1.444152729E1,8.641399015E-3,2.873761455E-3,7.959808820E-1,7.960329747E-1
1.445151529E1,1.312944538E-2,1.029430295E-2,7.920883906E-1,7.922640807E-1
1.446150229E1,-2.068895646E-3,-1.707390054E-2,9.283051264E-1,9.284644345E-1
1.447149029E1,-7.649558207E-3,-8.633262020E-3,8.786078864E-1,8.786835989E-1
1.448147829E1,-1.458286447E-3,2.752082953E-2,8.328031379E-1,8.332590168E-1
1.449146629E1,-5.852886995E-3,2.130332524E-2,7.727779609E-1,7.730936973E-1
1.450145429E1,-5.122731015E-2,-1.777068194E-3,9.396808845E-1,9.410778713E-1
1.451144129E1,-3.253440582E-2,-1.292674342E-3,8.471738398E-1,8.477993120E-1
1.452142929E1,5.875218334E-3,1.607554100E-2,6.792230952E-1,6.794387053E-1
1.453141729E1,-1.351933817E-2,8.656793637E-3,8.833990949E-1,8.835449471E-1
1.454140529E1,-2.948164305E-2,-1.180677322E-2,8.733693659E-1,8.739465753E-1
1.455139329E1,-1.235318639E-2,2.559925631E-2,7.584084284E-1,7.589408853E-1
1.456138029E1,-8.360810322E-3,1.966285691E-2,7.669401008E-1,7.672376746E-1
1.457136829E1,-1.396500336E-2,-4.843847151E-4,8.652850056E-1,8.653978257E-1
1.458135629E1,-9.521827523E-3,2.035078640E-2,8.802532929E-1,8.805399931E-1
1.459134429E1,1.734795794E-4,3.337517147E-2,7.396955842E-1,7.404481679E-1
1.460133229E1,2.493031200E-3,8.914034581E-5,7.976239496E-1,7.976278507E-1
1.461131929E1,-3.102711696E-2,-4.117367151E-3,9.631790900E-1,9.636874982E-1
1.462130729E1,-1.530335793E-2,2.306968686E-2,8.952204108E-1,8.956483613E-1
1.463129529E1,-2.603865629E-3,2.396877621E-2,7.200846076E-1,7.204881154E-1
1.464128329E1,-3.720218782E-2,-1.480936871E-2,9.009079975E-1,9.017973942E-1
1.465127129E1,-4.385405344E-2,-9.605262266E-3,1.005390140E0,1.006391958E0
1.466125829E1,-6.187884486E-3,2.413073723E-2,7.539136738E-1,7.543251354E-1
1.467124629E1,-8.774466568E-3,1.090001511E-2,7.988202900E-1,7.989428373E-1
1.468123429E1,-3.354658626E-2,-1.355590269E-2,9.889249653E-1,9.895866424E-1
1.469122229E1,-1.250519115E-2,1.135427867E-2,8.422288495E-1,8.423982042E-1
1.470121029E1,2.113531600E-2,1.087004470E-2,7.366983014E-1,7.370815740E-1
1.471119729E1,-2.022963940E-2,-1.299489432E-2,9.140782660E-1,9.143944346E-1
1.472118529E1,-3.136411987E-2,-2.388647893E-2,9.244067878E-1,9.252470919E-1
1.473117329E1,6.513537853E-3,-5.263213569E-4,7.280151862E-1,7.280445141E-1
1.474116129E1,-9.028466418E-5,-3.675415863E-3,7.579523456E-1,7.579612622E-1
1.475114829E1,-1.871728220E-2,-2.767356976E-2,9.125807941E-1,9.131921314E-1
1.476113629E1,-6.808644086E-3,-8.763645793E-3,8.190253437E-1,8.191005266E-1
1.477112429E1,5.939679318E-3,3.573354084E-2,6.955327338E-1,6.964753761E-1
1.478111229E1,-3.839539897E-3,6.993055218E-3,8.116905963E-1,8.117298005E-1
1.479110029E1,-2.838559846E-2,-1.551749507E-2,9.112330109E-1,9.118070711E-1
1.480108829E1,-1.376642872E-2,4.732469113E-3,7.331034333E-1,7.332479490E-1
1.481107529E1,-7.359657367E-4,1.771769840E-2,6.675403583E-1,6.677758520E-1
1.482106329E1,-2.684292253E-2,-9.626208317E-3,9.015038288E-1,9.019547437E-1
1.483105129E1,-2.884960700E-2,-4.016496971E-3,8.447723883E-1,8.452744053E-1
1.484103929E1,1.184721951E-2,1.881869028E-2,6.883482599E-1,6.887073592E-1
1.485102629E1,-1.661468284E-2,4.414442251E-4,8.594424677E-1,8.596031630E-1
1.486101429E1,-3.619666088E-2,-1.240097024E-2,9.513519269E-1,9.521210381E-1
1.487100229E1,-2.126534346E-2,1.096526524E-2,8.024116498E-1,8.027682777E-1
1.488099029E1,-1.369738817E-2,1.689955187E-2,7.549597406E-1,7.552730786E-1
1.489097829E1,-2.801637420E-2,-4.574617131E-3,8.980621576E-1,8.985107029E-1
1.490096529E1,-3.818335746E-2,-8.474796766E-3,9.800915766E-1,9.808716988E-1
1.491095329E1,-2.792691865E-3,1.881892668E-2,8.061538678E-1,8.063783292E-1
1.492094129E1,-5.982907601E-3,9.785041306E-3,7.947775251E-1,7.948602749E-1
1.493092929E1,-2.729692228E-2,-1.975158841E-2,9.330893183E-1,9.336974473E-1
1.494091729E1,-1.101599440E-2,-9.474366861E-3,8.853386164E-1,8.854578372E-1
1.495090529E1,1.310413333E-2,1.566836466E-2,7.444815302E-1,7.447616832E-1
1.496089229E1,1.633798848E-3,7.451447232E-3,8.158830500E-1,8.159187120E-1
1.497088029E1,-1.759150361E-2,-1.224581689E-2,9.532978803E-1,9.535388139E-1
1.498086829E1,6.224774478E-3,1.795485096E-2,7.775639069E-1,7.777960876E-1
1.499085629E1,1.761806276E-2,1.908652016E-2,6.937388080E-1,6.942249096E-1
1.500084329E1,-2.261203032E-2,-1.172314205E-2,8.507616913E-1,8.511428737E-1
1.501083129E1,-2.652840171E-2,-1.673430864E-2,8.351946491E-1,8.357834020E-1
1.502081929E1,-1.296608194E-2,1.497587731E-2,6.992778754E-1,6.995583916E-1
1.503080729E1,-1.309792295E-2,5.038285344E-3,7.369994330E-1,7.371330302E-1
1.504079529E1,-3.440664772E-2,-3.063775179E-2,9.160277277E-1,9.171855250E-1
1.505078329E1,-1.622861585E-2,-9.840007417E-4,8.101989716E-1,8.103620856E-1
1.506077029E1,1.943246748E-3,1.219680534E-2,6.846101350E-1,6.847215311E-1
1.507075829E1,-1.517780953E-2,-3.666574233E-3,8.461242646E-1,8.462683267E-1
1.508074629E1,-3.161082212E-2,-1.701110350E-3,9.139332551E-1,9.144813462E-1
1.509073429E1,-1.772126611E-3,2.079748627E-2,7.504743415E-1,7.507645524E-1
1.510072229E1,2.834867192E-3,1.129574028E-2,7.649941474E-1,7.650827902E-1
1.511070929E1,-2.058954009E-2,-1.589345048E-2,9.422261775E-1,9.425851157E-1
